lemma,type,origin,label,set
nenhum,syn,InferBR,0,test
descansar,morph,InferBR,0,test
sem,syn,InferBR,1,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
ninguém,syn,InferBR,0,test
não,syn,InferBR,0,test
ninguém,syn,InferBR,0,test
sem,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
ninguém,syn,InferBR,0,test
não,syn,InferBR,0,test
nunca,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,1,test
nenhum,syn,InferBR,0,test
descansar,morph,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
sem,syn,InferBR,1,test
sem,syn,InferBR,1,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
ninguém,syn,InferBR,0,test
não,syn,InferBR,1,test
nenhum,syn,InferBR,1,test
sem,syn,InferBR,1,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,1,test
ninguém,syn,InferBR,0,test
ilegal,morph,InferBR,1,test
ilícito,morph,InferBR,1,test
sem,syn,InferBR,0,test
não,syn,InferBR,1,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
recusar,lex,InferBR,0,test
nenhum,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
sem,syn,InferBR,0,test
descansar,morph,InferBR,1,test
não,syn,InferBR,1,test
sem,syn,InferBR,1,test
nada,syn,InferBR,1,test
independência,morph,InferBR,1,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
parar,lex,InferBR,0,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,1,test
sem,syn,InferBR,0,test
desinformar,morph,InferBR,0,test
não,syn,InferBR,0,test
nada,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
evitar,lex,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,1,test
ninguém,syn,InferBR,1,test
sem,syn,InferBR,1,test
ninguém,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
nem,syn,InferBR,0,test
sem,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
evitar,lex,InferBR,1,test
não,syn,InferBR,0,test
ninguém,syn,InferBR,0,test
evitar,lex,InferBR,1,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
nenhum,syn,InferBR,1,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
ninguém,syn,InferBR,1,test
não,syn,InferBR,0,test
nada,syn,InferBR,0,test
evitar,lex,InferBR,1,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
descansar,morph,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
nem,syn,InferBR,0,test
inquestionável,morph,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
desconsiderar,morph,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nada,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
ninguém,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
ninguém,syn,InferBR,0,test
nunca,syn,InferBR,0,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nenhum,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
evitar,lex,ASSIN,0,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nem,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
negar,lex,ASSIN,0,test
desocupação,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
indeterminar,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
injusto,morph,ASSIN,1,test
sem,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
indeterminar,morph,ASSIN,1,test
não,syn,ASSIN,0,test
nenhum,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
negar,lex,ASSIN,0,test
não,syn,ASSIN,0,test
salvo,syn,ASSIN,1,test
não,syn,ASSIN,0,test
nenhum,syn,ASSIN,0,test
nem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nunca,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nenhum,syn,ASSIN,0,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
desconhecer,morph,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nenhum,syn,ASSIN,0,test
não,syn,ASSIN,0,test
rejeitar,lex,ASSIN,0,test
impróprio,morph,ASSIN,0,test
não,syn,ASSIN,0,test
nem,syn,ASSIN,0,test
nem,syn,ASSIN,0,test
nenhum,syn,ASSIN,1,test
nem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
improdutivo,morph,ASSIN,0,test
não,syn,ASSIN,0,test
nem,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
descriminalização,morph,ASSIN,0,test
não,syn,ASSIN,0,test
parar,lex,ASSIN,0,test
não,syn,ASSIN,0,test
irregularidade,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nunca,syn,ASSIN,0,test
não,syn,ASSIN,0,test
imóvel,morph,ASSIN,0,test
imóvel,morph,ASSIN,0,test
não,syn,ASSIN,1,test
recusar,lex,ASSIN,0,test
não,syn,ASSIN,0,test
nem,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
desaceleração,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nada,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
inadimplência,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
insuficiência,morph,ASSIN,0,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,1,test
não,syn,ASSIN,1,test
negar,lex,ASSIN,0,test
ilegal,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
parar,lex,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
irregularidade,morph,ASSIN,0,test
não,syn,ASSIN,0,test
cessar,lex,ASSIN,1,test
insuficiente,morph,ASSIN,1,test
nenhum,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
inédito,morph,ASSIN,0,test
não,syn,ASSIN,1,test
desaprovar,morph,ASSIN,0,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
evitar,lex,ASSIN,0,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,1,test
ilegal,morph,ASSIN,0,test
não,syn,ASSIN,1,test
sem,syn,ASSIN,0,test
recusar,lex,ASSIN,0,test
incrível,morph,ASSIN,0,test
ininterrupto,morph,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nunca,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nada,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
ilegal,morph,ASSIN,1,test
não,syn,ASSIN,0,test
nada,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
desproporcional,morph,ASSIN,1,test
nenhum,syn,ASSIN,0,test
inviabilidade,morph,ASSIN,0,test
proibir,lex,ASSIN,0,test
incumprimento,morph,ASSIN,0,test
negar,lex,ASSIN,0,test
injusto,morph,ASSIN,0,test
nada,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
nenhum,syn,ASSIN,0,test
imediato,morph,ASSIN,0,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nenhum,syn,ASSIN,1,test
inédito,morph,ASSIN,0,test
não,syn,ASSIN,0,test
ninguém,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
sem,syn,ASSIN,0,test
ninguém,syn,ASSIN,0,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
desconhecer,morph,ASSIN,0,test
incompleto,morph,ASSIN,0,test
indeterminar,morph,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nenhum,syn,ASSIN,0,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
desvantagem,morph,ASSIN,0,test
negar,lex,ASSIN,0,test
não,syn,ASSIN,0,test
inédito,morph,ASSIN,0,test
não,syn,ASSIN,0,test
desaparecer,morph,ASSIN,0,test
recusar,lex,ASSIN,1,test
não,syn,ASSIN,0,test
impopular,morph,ASSIN,0,test
sem,syn,ASSIN,0,test
improvisar,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,1,test
não,syn,ASSIN,0,test
ingovernável,morph,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
independentemente,morph,ASSIN,0,test
nenhum,syn,ASSIN,1,test
nenhum,syn,ASSIN,0,test
salvo,syn,ASSIN,0,test
rejeitar,lex,ASSIN,1,test
irreversível,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
nenhum,syn,ASSIN,1,test
ilimitar,morph,ASSIN,0,test
ilícito,morph,ASSIN,0,test
indevidamente,morph,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
nenhum,syn,ASSIN,1,test
desvantagem,morph,ASSIN,0,test
parar,lex,ASSIN,0,test
nem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
evitar,lex,ASSIN,1,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
desaparecimento,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
irresistível,morph,ASSIN,0,test
não,syn,ASSIN,0,test
parar,lex,ASSIN,1,test
evitar,lex,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
incapacitante,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
nunca,syn,ASSIN,0,test
insolvente,morph,ASSIN,0,test
negar,lex,ASSIN,0,test
inação,morph,ASSIN,0,test
não,syn,ASSIN,0,test
desaparecer,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,1,test
salvo,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
ilegal,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
incrível,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nada,syn,ASSIN,0,test
nenhum,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
incrível,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
incrível,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
desemprego,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
ausência,lex,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
resistir,lex,ASSIN,1,test
proibir,lex,ASSIN,0,test
não,syn,ASSIN,0,test
parar,lex,ASSIN,0,test
não,syn,ASSIN,0,test
imediato,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
evitar,lex,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nada,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
ninguém,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,1,test
irreal,morph,ASSIN,0,test
negar,lex,ASSIN,0,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
cessar,lex,ASSIN,0,test
nada,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
inédito,morph,ASSIN,0,test
evitar,lex,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nenhum,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
nenhum,syn,ASSIN,0,test
ilícito,morph,ASSIN,0,test
nem,syn,ASSIN,0,test
sequer,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
nada,syn,ASSIN,0,test
parar,lex,ASSIN,0,test
nem,syn,ASSIN,0,test
nem,syn,ASSIN,0,test
não,syn,ASSIN,1,test
desaparecimento,morph,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,1,test
nada,syn,ASSIN,1,test
desemprego,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
anormal,morph,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,1,test
imediato,morph,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
parar,lex,ASSIN,0,test
nem,syn,ASSIN,0,test
nem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nunca,syn,ASSIN,1,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
inédito,morph,ASSIN,1,test
não,syn,ASSIN,1,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
ilegal,morph,ASSIN,0,test
não,syn,ASSIN,0,test
desemprego,morph,ASSIN,0,test
imaterial,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
desemprego,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nenhum,syn,ASSIN,0,test
não,syn,ASSIN,0,test
negar,lex,ASSIN,0,test
não,syn,ASSIN,0,test
desempregado,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,1,test
nem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
sem,syn,ASSIN,1,test
nunca,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
ilegal,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
irreversível,morph,ASSIN,1,test
sem,syn,ASSIN,1,test
nem,syn,ASSIN,0,test
nem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nada,syn,ASSIN,0,test
ninguém,syn,ASSIN,0,test
não,syn,ASSIN,1,test
irrepreensível,morph,ASSIN,0,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
nem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
irrealista,morph,ASSIN,1,test
não,syn,ASSIN,0,test
evitar,lex,ASSIN,0,test
não,syn,ASSIN,0,test
nunca,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
parar,lex,ASSIN,0,test
não,syn,ASSIN,0,test
imediato,morph,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
nenhum,syn,ASSIN,1,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
sem,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
nem,syn,ASSIN,0,test
nenhum,syn,ASSIN,0,test
não,syn,ASSIN,0,test
não,syn,ASSIN,1,test
não,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
sem,syn,ASSIN,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
ninguém,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
sem,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
sem,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,1,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
desnutrir,morph,ASSIN 2,0,test
sem,syn,ASSIN 2,1,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
parar,lex,ASSIN 2,1,test
sem,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
sem,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
recusar,lex,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
sem,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
parar,lex,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
ninguém,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
parar,lex,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
sem,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
ninguém,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
sem,syn,ASSIN 2,1,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
parar,lex,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
descansar,morph,ASSIN 2,0,test
descansar,morph,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
sem,syn,ASSIN 2,1,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
sem,syn,ASSIN 2,1,test
não,syn,ASSIN 2,0,test
descansar,morph,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
sem,syn,ASSIN 2,0,test
não,syn,ASSIN 2,1,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
descansar,morph,ASSIN 2,1,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
desconfiadamente,morph,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
descansar,morph,ASSIN 2,1,test
não,syn,ASSIN 2,1,test
não,syn,ASSIN 2,0,test
sem,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
imprudentemente,morph,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
não,syn,ASSIN 2,0,test
nenhum,syn,ASSIN 2,0,test
